layer,lang_a,lang_b,point_estimate,ci_low,ci_high,ci_level,boot_std
5,bengali,punjabi,0.04596315951900661,0.04457640607174848,0.048122269136804986,0.95,0.0009070973419333368
5,bengali,urdu,0.047093737820693427,0.04508490488440219,0.04978487734556245,0.95,0.001259127042459734
5,bengali,tamil,0.016003959708730565,0.015272638175407098,0.017273853291917243,0.95,0.000524861544931303
5,bengali,telugu,0.02530171617276656,0.02448827399223893,0.026809723878349387,0.95,0.0006185172009965076
5,bengali,malayalam,0.026173564241126743,0.024906224556951285,0.028326069669478253,0.95,0.0008522207945489701
5,bengali,kannada,0.023198132466433225,0.02259117562452315,0.02450908723398703,0.95,0.0005056662346668095
5,gujarati,punjabi,0.025442508011070907,0.024307357701952026,0.027747071654657837,0.95,0.0008600466849765864
5,gujarati,urdu,0.05056739069576323,0.048334151626806036,0.05312499152498888,0.95,0.0012572673620369695
5,gujarati,tamil,0.031684489355156345,0.030553998173772547,0.033377982023963866,0.95,0.0007463959168060242
5,gujarati,telugu,0.018912050392447328,0.01812969630322663,0.02032077086138926,0.95,0.0005917031998729267
5,gujarati,malayalam,0.01876307655297206,0.01764727825739602,0.02092979261095793,0.95,0.0008713591187795138
5,gujarati,kannada,0.014600648396063069,0.013998614750357333,0.015891536480386725,0.95,0.0005080691907619006
5,punjabi,urdu,0.06245900571858705,0.060442660596229617,0.06505232356444184,0.95,0.0011745001258813494
