layer,lang_a,lang_b,point_estimate,ci_low,ci_high,ci_level,boot_std
2,punjabi,telugu,0.06656242259302123,0.06425510620846812,0.0697736527182223,0.95,0.0014312320755991844
2,punjabi,malayalam,0.051654825917668144,0.05054281440953119,0.05441348941591514,0.95,0.0009929175685604425
2,punjabi,kannada,0.04184314618848226,0.03990342074049447,0.04469089691771341,0.95,0.0012111000591578283
2,urdu,tamil,0.10029565949911995,0.09668255311842236,0.10417976252779014,0.95,0.0019075464492858236
2,urdu,telugu,0.10791432572940104,0.10530028557399992,0.11146078225076043,0.95,0.0016918743005893317
2,urdu,malayalam,0.10258161177442725,0.09922694305804863,0.10634217311909637,0.95,0.0019569612270828687
2,urdu,kannada,0.10669573115848814,0.10312726943289549,0.1109628215507778,0.95,0.0019466567895530715
2,tamil,telugu,0.07001388475906774,0.06773258113716747,0.07324623923983477,0.95,0.001433732265086408
2,tamil,malayalam,0.044241772263652064,0.042421221516088244,0.046896345696471685,0.95,0.001129648023387325
2,tamil,kannada,0.047516648078841005,0.04561212103814435,0.05050103660208513,0.95,0.0011763350158532579
2,telugu,malayalam,0.08593973357710026,0.082629543367694,0.08933521689286732,0.95,0.0016915607689248914
2,telugu,kannada,0.0556347613781851,0.05374292359807723,0.05828576359410956,0.95,0.001044326078808742
2,malayalam,kannada,0.0795531388315833,0.07711749054042798,0.08257738714321122,0.95,0.001507969386798071
3,english,hindi,0.10438645682628331,0.10115552826963903,0.10843838760016365,0.95,0.0018119077426865555
3,english,marathi,0.139863290523746,0.13619875266093084,0.14486461189707442,0.95,0.002218831346488879
3,english,bengali,0.1337691309431279,0.1304574930783504,0.1387349873630769,0.95,0.0019936555457105427
3,english,gujarati,0.15788470819077882,0.15420097624437593,0.16292602152088134,0.95,0.0023195209879294993
3,english,punjabi,0.1764565680794178,0.1721700613595485,0.1818303784722912,0.95,0.0025345144243272624
3,english,urdu,0.1616658592312574,0.15718591365254872,0.16751867433105533,0.95,0.0027354573660750485
3,english,tamil,0.1517826676619232,0.14830948980970873,0.15571570077254007,0.95,0.0018954527444388876
3,english,telugu,0.16259470417858418,0.15908353417594298,0.16820397508902504,0.95,0.0025408235708846766
3,english,malayalam,0.1333771288041568,0.13036449165009373,0.13739118136393116,0.95,0.0018412538902041304
3,english,kannada,0.1642154594063021,0.16102638567784291,0.16961721116660652,0.95,0.0023469008356103538
3,hindi,marathi,0.015259024621721065,0.013933543543960335,0.01706546944112938,0.95,0.0008507620274522911
3,hindi,bengali,0.020449197794818717,0.019113708895044074,0.02233568068735412,0.95,0.000839311393914509
3,hindi,gujarati,0.06548325900291856,0.06233079285345724,0.06873766750321667,0.95,0.0016357486899880155
3,hindi,punjabi,0.06868984031480588,0.06653678824744709,0.07229102806657908,0.95,0.0015386823308821034
3,hindi,urdu,0.04794595542469673,0.04589570406153659,0.05149708589274219,0.95,0.0014435231523201037
3,hindi,tamil,0.03885834293925534,0.037334825271899866,0.041604052870064405,0.95,0.0010977971498123897
3,hindi,telugu,0.07160194673451907,0.06868276632388626,0.07476474449695938,0.95,0.0014832787908907916
3,hindi,malayalam,0.05611137436887003,0.05408353732865366,0.059365474126146484,0.95,0.0013298506053090425
3,hindi,kannada,0.07822530561714892,0.0758959617216753,0.08160584570289099,0.95,0.001429059561926852
3,marathi,bengali,0.02070602639553732,0.019621258357678886,0.022383100428683963,0.95,0.0007108688878089275
3,marathi,gujarati,0.055091642471842714,0.05310137771173393,0.057901024079262293,0.95,0.0012574933486924904
3,marathi,punjabi,0.06920740766455934,0.0669367041336581,0.07210350918793978,0.95,0.0014294855334671434
3,marathi,urdu,0.05493005143600263,0.052668005721123186,0.0582952841053158,0.95,0.0015045230366291476
3,marathi,tamil,0.040931440812911904,0.03962010819012644,0.04334834457140139,0.95,0.000993803600642085
3,marathi,telugu,0.06956671475660839,0.06683011008397557,0.072650170600144,0.95,0.0014995413094226263
3,marathi,malayalam,0.06726679329265914,0.06527400362841272,0.070344917830068,0.95,0.0013009312157425505
3,marathi,kannada,0.07237406050165719,0.06996885646172882,0.07529204809771822,0.95,0.0013623770522207808
3,bengali,gujarati,0.0340588380824803,0.03223794901130682,0.037009925909357574,0.95,0.0011101365398699912
3,bengali,punjabi,0.05568553355783159,0.05343402374578825,0.05834400604791928,0.95,0.001241786021063395
3,bengali,urdu,0.059518414040617196,0.057219847320776354,0.06255648932194835,0.95,0.00144192865865173
3,bengali,tamil,0.02903893755337825,0.028057214196554107,0.030783124441578054,0.95,0.0007512751481836566
3,bengali,telugu,0.06602780963736983,0.06374920323772323,0.06905514988583597,0.95,0.0013017880722006269
3,bengali,malayalam,0.04440721732670131,0.042845628581810805,0.04674576490885675,0.95,0.001000437278385256
3,bengali,kannada,0.07073543761771488,0.06901275265745749,0.07380291105842662,0.95,0.0013126127142492163
3,gujarati,punjabi,0.04948768200481914,0.04765193013382844,0.05223211874181066,0.95,0.001228912715178736
3,gujarati,urdu,0.10602574033217707,0.10287599719511689,0.10974802684249992,0.95,0.0017647143438695688
3,gujarati,tamil,0.05648012405651597,0.05461930950328563,0.05918792737063405,0.95,0.0011366369361033028
3,gujarati,telugu,0.07664297730360345,0.07494909683542918,0.07918984154878507,0.95,0.001127118758954945
3,gujarati,malayalam,0.057087408115629526,0.0551642017633787,0.060189623630144753,0.95,0.0012827961484262033
3,gujarati,kannada,0.07711537076582625,0.07523896590987754,0.08018875058291844,0.95,0.0012903769503155777
3,punjabi,urdu,0.09351089098168175,0.0909904802605271,0.09700306404093449,0.95,0.0016194962313486993
