layer,lang_a,lang_b,point_estimate,ci_low,ci_high,ci_level,boot_std
9,bengali,kannada,0.02147837271029784,0.020061635436463172,0.02373544604304202,0.95,0.0009243779757842969
9,gujarati,punjabi,0.004703137400207121,0.003763503296117837,0.006633252061320061,0.95,0.0007514235811292093
9,gujarati,urdu,0.01791322694726357,0.016269621699792566,0.020619676081663953,0.95,0.001172775353579073
9,gujarati,tamil,0.008701883396481817,0.0077912273382643145,0.01011895470167406,0.95,0.0006247466568357447
9,gujarati,telugu,0.010841385655331092,0.010122870637891686,0.012202970803029385,0.95,0.0005917747133085539
9,gujarati,malayalam,0.01511244718679735,0.013972211001545018,0.017055078477627356,0.95,0.0007231727067865116
9,gujarati,kannada,0.01442856203737452,0.013432605932944035,0.015939612927680563,0.95,0.0006427551743684364
9,punjabi,urdu,0.014465860884174007,0.013938933859303244,0.015995890656408326,0.95,0.000552591803222148
9,punjabi,tamil,0.01296839307640455,0.011135711202045559,0.01591517594876924,0.95,0.001238546437566219
9,punjabi,telugu,0.014694243683346922,0.013157536121930533,0.017277954247393753,0.95,0.0010634382215534363
9,punjabi,malayalam,0.019384810336411432,0.017522084827069996,0.022038949046777515,0.95,0.0011633383314017401
9,punjabi,kannada,0.018891283080978264,0.017144690919540496,0.02118521007034167,0.95,0.0010897277894151064
9,urdu,tamil,0.03416849965600359,0.03171104343207184,0.037045765963233925,0.95,0.001353986792668652
9,urdu,telugu,0.03882500256434368,0.0362480546351741,0.04206778493322334,0.95,0.0014228570115725932
9,urdu,malayalam,0.04930604995226962,0.04657105820568205,0.05216963651207368,0.95,0.0013795304934572012
9,urdu,kannada,0.047985203943042155,0.046149015577838175,0.05069858897951469,0.95,0.0012711118940100846
9,tamil,telugu,0.0038327523919425986,0.0035966626017203567,0.004598579279414325,0.95,0.000298142139544099
9,tamil,malayalam,0.0066794555701602506,0.006332531196444709,0.007663666164170245,0.95,0.0003521900716170525
9,tamil,kannada,0.007211060458143867,0.0068969076955483774,0.00838645525172278,0.95,0.00038514954083907654
9,telugu,malayalam,0.005214871831984163,0.004889404386757403,0.006206294702790572,0.95,0.00034091017542693203
9,telugu,kannada,0.0035674518001489355,0.0033738589432207537,0.004384715905069534,0.95,0.00024096660440657441
9,malayalam,kannada,0.004826341974598318,0.004551900201563249,0.00575604627317948,0.95,0.0003017013685080425
10,english,hindi,0.37187439637150677,0.36299435420556797,0.38083034127768994,0.95,0.004854903946256432
10,english,marathi,0.4644591763871591,0.45498625064215636,0.47339113370513414,0.95,0.004741625557430875
10,english,bengali,0.46366612720870887,0.4548809175373289,0.4715633413616057,0.95,0.004561943981783347
10,english,gujarati,0.4746713503351058,0.46663103618798124,0.48353275646848254,0.95,0.00468469649009445
10,english,punjabi,0.4766476943322315,0.4697224734026438,0.48502470877531734,0.95,0.004343626598697861
10,english,urdu,0.40467863932532133,0.39532320711638524,0.41213979876464174,0.95,0.0044748979179536725
10,english,tamil,0.5042649987762868,0.49622027559137694,0.5135346700505853,0.95,0.0045392678142950095
10,english,telugu,0.5326809519851375,0.5236131110967952,0.5411582843162017,0.95,0.004322085941374777
10,english,malayalam,0.5438343826793498,0.5350072794097991,0.553305012388361,0.95,0.004986406397496622
10,english,kannada,0.5308466441075921,0.5237836052818179,0.5397149703933123,0.95,0.004083706647848314
10,hindi,marathi,0.01456830540136529,0.013078110145355405,0.016658303314958902,0.95,0.0008912193897433244
10,hindi,bengali,0.014369071543894813,0.013347955122538368,0.016688530805105992,0.95,0.0008668170996359139
10,hindi,gujarati,0.019479788583422298,0.018078151889070908,0.021695504216379106,0.95,0.0009433866422017366
10,hindi,punjabi,0.02182415203863294,0.020899737509141144,0.02348636542401144,0.95,0.0007037440379773645
10,hindi,urdu,0.005259600305728851,0.004820788197981143,0.00618446028954333,0.95,0.0003760855423353603
10,hindi,tamil,0.029390243906540752,0.027863777569851988,0.03191811310309975,0.95,0.000994042117209533
10,hindi,telugu,0.04015566230443734,0.0378052392946879,0.0424935206139877,0.95,0.0013189287152359436
10,hindi,malayalam,0.04867137491689418,0.04596353302406825,0.05170203674302347,0.95,0.0014385227019642682
10,hindi,kannada,0.042196112924751145,0.040097795873113594,0.044466868278105934,0.95,0.001116021345616919
10,marathi,bengali,0.0056920341720322,0.005331910352366351,0.0066903767940764015,0.95,0.0003656448225745584
10,marathi,gujarati,0.010127362032842183,0.009723924131730505,0.011430534970118486,0.95,0.0004638124709299989
10,marathi,punjabi,0.01626617659442177,0.015673366989893484,0.017643098248568946,0.95,0.0005309247650549348
10,marathi,urdu,0.010903837015725478,0.009884586954717235,0.012589513820435633,0.95,0.0007018931305993215
10,marathi,tamil,0.014912469188379993,0.014247610090651137,0.016202279508114228,0.95,0.0005403888574535755
10,marathi,telugu,0.01794734374374977,0.01694175177631804,0.019168185366491786,0.95,0.0005980619829379716
10,marathi,malayalam,0.027818554827675358,0.026802615655459456,0.029839435209333656,0.95,0.0007940030257042028
